cod	c02	c04	tent	tsal	c03	fecha
1210	46	46.06	27.25	27.81	46.19	2014-06-07 07:48:53
1211	46	46.06	27.25	27.81	46.19	2014-06-07 07:49:53
1212	46.06	46.06	27.25	27.81	46.19	2014-06-07 07:50:54
1213	46	46.06	27.25	27.81	46.19	2014-06-07 07:51:54
1214	46	46.06	27.25	27.81	46.19	2014-06-07 07:52:54
1215	46	46.06	27.25	27.81	46.19	2014-06-07 07:53:55
1216	46	46.06	27.25	27.81	46.19	2014-06-07 07:54:55
1217	46	46.06	27.19	27.81	46.19	2014-06-07 07:55:55
1218	46	46.06	27.25	27.81	46.19	2014-06-07 07:56:55
1219	46	46.06	27.25	27.75	46.19	2014-06-07 07:57:56
1220	46	46.06	27.25	27.75	46.19	2014-06-07 07:58:56
1221	46.06	46.06	27.25	27.75	46.19	2014-06-07 07:59:56
1222	46.06	46.06	27.25	27.75	46.19	2014-06-07 08:00:57
1223	46.06	46.06	27.25	27.75	46.19	2014-06-07 08:01:57
1224	46.06	46.06	27.19	27.75	46.13	2014-06-07 08:02:57
1225	46	46	27.25	27.75	46.19	2014-06-07 08:03:57
1226	46.06	46	27.25	27.75	46.19	2014-06-07 08:04:58
1227	46	46	27.19	27.75	46.19	2014-06-07 08:05:58
1228	46	46.06	27.19	27.75	46.19	2014-06-07 08:06:58
1229	46	46.06	27.25	27.81	46.19	2014-06-07 08:07:59
1230	46	46.06	27.25	27.75	46.19	2014-06-07 08:08:59
1231	46	46.06	27.25	27.81	46.13	2014-06-07 08:09:59
1232	46	46.06	27.25	27.81	46.13	2014-06-07 08:10:59
1233	46	46.06	27.25	27.75	46.19	2014-06-07 08:12:00
1234	46	46.06	27.25	27.75	46.19	2014-06-07 08:13:00
1235	46	46.06	27.31	27.81	46.19	2014-06-07 08:14:00
1236	46	46.06	27.25	27.75	46.19	2014-06-07 08:15:01
1237	46	46.06	27.31	27.75	46.19	2014-06-07 08:16:01
1238	46	46.06	27.25	27.75	46.19	2014-06-07 08:17:01
1239	46	46	27.31	27.75	46.19	2014-06-07 08:18:01
1240	46	46.06	27.31	27.69	46.19	2014-06-07 08:19:02
1241	46	46.06	27.31	27.75	46.19	2014-06-07 08:20:02
1242	46	46.06	27.31	27.75	46.19	2014-06-07 08:21:02
1243	46	46.06	27.31	27.75	46.19	2014-06-07 08:22:03
1244	46	46.06	27.38	27.69	46.13	2014-06-07 08:23:03
1245	46	46.06	27.44	27.69	46.13	2014-06-07 08:24:03
1246	46	46.06	27.38	27.69	46.19	2014-06-07 08:25:03
1247	46	46.06	27.38	27.69	46.19	2014-06-07 08:26:04
1248	46	46.06	27.38	27.63	46.19	2014-06-07 08:27:04
1249	46	46.06	27.38	27.63	46.19	2014-06-07 08:28:04
1250	46	46.06	27.31	27.63	46.19	2014-06-07 08:29:05
1251	46	46.06	27.25	27.63	46.19	2014-06-07 08:30:05
1252	46	46.06	27.25	27.69	46.19	2014-06-07 08:31:05
1253	46	46.06	27.31	27.75	46.19	2014-06-07 08:32:05
1254	46	46.06	27.38	27.75	46.19	2014-06-07 08:33:06
1255	46	46.06	27.31	27.75	46.19	2014-06-07 08:34:06
1256	46	46.06	27.31	27.75	46.19	2014-06-07 08:35:06
1257	46	46.06	27.25	27.81	46.13	2014-06-07 08:36:07
1258	46	46.06	27.25	27.81	46.19	2014-06-07 08:37:07
1259	46	46.06	27.19	27.81	46.19	2014-06-07 08:38:07
1260	46	46.06	27.25	27.75	46.19	2014-06-07 08:39:07
1261	46	46.06	27.19	27.81	46.13	2014-06-07 08:40:08
1262	46	46.06	27.19	27.75	46.19	2014-06-07 08:41:08
1263	46	46.06	27.25	27.81	46.13	2014-06-07 08:42:08
1264	46	46.06	27.25	27.81	46.19	2014-06-07 08:43:09
1265	46	46.06	27.25	27.81	46.19	2014-06-07 08:44:09
1266	46	46.06	27.25	27.81	46.13	2014-06-07 08:45:09
1267	46	46.06	27.25	27.75	46.13	2014-06-07 08:46:09
1268	46	46.06	27.25	27.75	46.13	2014-06-07 08:47:10
1269	46	46.06	27.25	27.75	46.19	2014-06-07 08:48:10
1270	46	46.06	27.25	27.75	46.19	2014-06-07 08:49:10
1271	46	46.06	27.25	27.75	46.19	2014-06-07 08:50:11
1272	46	46.06	27.25	27.75	46.19	2014-06-07 08:51:11
1273	46	46.06	27.25	27.81	46.19	2014-06-07 08:52:11
1274	46	46.06	27.31	27.75	46.13	2014-06-07 08:53:11
1275	46	46.06	27.31	27.75	46.13	2014-06-07 08:54:12
1276	46	46.06	27.31	27.75	46.13	2014-06-07 08:55:12
1277	46	46.06	27.25	27.81	46.19	2014-06-07 08:56:12
1278	46	46.06	27.25	27.75	46.19	2014-06-07 08:57:13
1279	46	46.06	27.19	27.75	46.19	2014-06-07 08:58:13
1280	46	46.06	27.25	27.81	46.19	2014-06-07 08:59:13
1281	46	46.06	27.25	27.75	46.19	2014-06-07 09:00:13
1282	46	46.06	27.25	27.81	46.19	2014-06-07 09:01:14
1283	46	46.06	27.31	27.81	46.19	2014-06-07 09:02:14
1284	46	46.06	27.25	27.81	46.19	2014-06-07 09:03:14
1285	46	46.06	27.25	27.75	46.19	2014-06-07 09:04:14
1286	46	46	27.25	27.81	46.19	2014-06-07 09:05:15
1287	46	46	27.25	27.81	46.19	2014-06-07 09:06:15
1288	46	46	27.31	27.75	46.19	2014-06-07 09:07:15
1289	46	46	27.25	27.75	46.19	2014-06-07 09:08:16
1290	46	46.06	27.31	27.81	46.19	2014-06-07 09:09:16
1291	46	46.06	27.31	27.81	46.13	2014-06-07 09:10:16
1292	46	46.06	27.25	27.81	46.13	2014-06-07 09:11:16
1293	46	46.06	27.25	27.81	46.19	2014-06-07 09:12:17
1294	46	46.06	27.31	27.81	46.19	2014-06-07 09:13:17
1295	46	46.06	27.38	27.75	46.19	2014-06-07 09:14:17
1296	46	46	27.38	27.69	46.19	2014-06-07 09:15:18
1297	46	46	27.31	27.69	46.19	2014-06-07 09:16:18
1298	46	46	27.31	27.69	46.19	2014-06-07 09:17:18
1299	46	46	27.31	27.63	46.19	2014-06-07 09:18:18
1300	46	46.06	27.19	27.69	46.19	2014-06-07 09:19:19
1301	46	46.06	27.25	27.69	46.13	2014-06-07 09:20:19
1302	46	46.06	27.25	27.75	46.13	2014-06-07 09:21:19
1303	46	46.06	27.25	27.75	46.13	2014-06-07 09:22:20
1304	46	46.06	27.25	27.75	46.19	2014-06-07 09:23:20
1305	46	46.06	27.19	27.75	46.19	2014-06-07 09:24:20
1306	46	46.06	27.19	27.75	46.19	2014-06-07 09:25:20
1307	46	46.06	27.19	27.75	46.13	2014-06-07 09:26:21
1308	46	46.06	27.25	27.81	46.13	2014-06-07 09:27:21
1309	46	46	27.25	27.81	46.13	2014-06-07 09:28:21
1310	46	46	27.25	27.81	46.19	2014-06-07 09:29:22
1311	46	46.06	27.25	27.81	46.19	2014-06-07 09:30:22
1312	46	46.06	27.25	27.81	46.13	2014-06-07 09:31:22
1313	46	46.06	27.19	27.81	46.13	2014-06-07 09:32:22
1314	46	46	27.25	27.81	46.13	2014-06-07 09:33:23
1315	46	46	27.19	27.81	46.19	2014-06-07 09:34:23
1316	46	46.06	27.19	27.81	46.19	2014-06-07 09:35:23
1317	46	46	27.25	27.81	46.19	2014-06-07 09:36:24
1318	46	46.06	27.25	27.81	46.19	2014-06-07 09:37:24
1319	46	46.06	27.25	27.81	46.13	2014-06-07 09:38:24
1320	46	46.06	27.19	27.81	46.19	2014-06-07 09:39:24
1321	46	46.06	27.25	27.81	46.13	2014-06-07 09:40:25
1322	46	46	27.25	27.81	46.19	2014-06-07 09:41:25
1323	46	46.06	27.25	27.81	46.19	2014-06-07 09:42:25
1324	46	46.06	27.25	27.81	46.19	2014-06-07 09:43:26
1325	46	46	27.19	27.81	46.13	2014-06-07 09:44:26
1326	46	46.06	27.25	27.81	46.19	2014-06-07 09:45:26
1327	46	46.06	27.25	27.81	46.19	2014-06-07 09:46:26
1328	46	46.06	27.31	27.81	46.13	2014-06-07 09:47:27
1329	46	46.06	27.31	27.81	46.13	2014-06-07 09:48:27
1330	46	46.06	27.31	27.81	46.19	2014-06-07 09:49:27
1331	46	46.06	27.25	27.81	46.13	2014-06-07 09:50:28
1332	46	46.06	27.31	27.81	46.19	2014-06-07 09:51:28
1333	46	46.06	27.25	27.81	46.19	2014-06-07 09:52:28
1334	46	46.06	27.31	27.81	46.19	2014-06-07 09:53:28
1335	46	46.06	27.31	27.81	46.19	2014-06-07 09:54:29
1336	46	46.06	27.31	27.81	46.19	2014-06-07 09:55:29
1337	46	46.06	27.25	27.81	46.19	2014-06-07 09:56:29
1338	46	46.06	27.31	27.88	46.19	2014-06-07 09:57:30
1339	46	46.06	27.31	27.81	46.19	2014-06-07 09:58:30
1340	46	46.06	27.31	27.88	46.19	2014-06-07 09:59:30
1341	46	46.06	27.25	27.81	46.19	2014-06-07 10:00:30
1342	46	46.06	27.31	27.81	46.19	2014-06-07 10:01:31
1343	46	46.06	27.38	27.81	46.19	2014-06-07 10:02:31
1344	46	46.06	27.38	27.81	46.19	2014-06-07 10:03:31
1345	46	46.06	27.38	27.81	46.19	2014-06-07 10:04:32
1346	46	46.06	27.38	27.75	46.19	2014-06-07 10:05:32
1347	46	46.06	27.38	27.81	46.13	2014-06-07 10:06:32
1348	46	46.06	27.31	27.75	46.13	2014-06-07 10:07:32
1349	46	46.06	27.31	27.75	46.13	2014-06-07 10:08:33
1350	46	46.06	27.31	27.75	46.13	2014-06-07 10:09:33
1351	46	46.06	27.31	27.75	46.19	2014-06-07 10:10:33
1352	46	46.06	27.38	27.75	46.19	2014-06-07 10:11:34
1353	46	46.06	27.31	27.75	46.19	2014-06-07 10:12:34
1354	46	46.06	27.25	27.75	46.19	2014-06-07 10:13:34
1355	46	46.06	27.25	27.75	46.19	2014-06-07 10:14:34
1356	46	46.06	27.25	27.75	46.19	2014-06-07 10:15:35
1357	46	46.06	27.31	27.81	46.19	2014-06-07 10:16:35
1358	46	46.06	27.25	27.81	46.19	2014-06-07 10:17:35
1359	46	46.06	27.25	27.81	46.19	2014-06-07 10:18:36
1360	46	46.06	27.25	27.81	46.13	2014-06-07 10:19:36
1361	46	46.06	27.25	27.88	46.13	2014-06-07 10:20:36
1362	46	46.06	27.31	27.88	46.13	2014-06-07 10:21:36
1363	46	46	27.31	27.88	46.19	2014-06-07 10:22:37
1364	46	46	27.38	27.88	46.19	2014-06-07 10:23:37
1365	46	46.06	27.38	27.88	46.13	2014-06-07 10:24:37
1366	45.94	46.06	27.31	27.88	46.13	2014-06-07 10:25:38
1367	46	46.06	27.38	27.88	46.13	2014-06-07 10:26:38
1368	46	46.06	27.38	27.88	46.13	2014-06-07 10:27:38
1369	46	46.06	27.25	27.88	46.19	2014-06-07 10:28:38
1370	46	46.06	27.25	27.88	46.13	2014-06-07 10:29:39
1371	46	46.06	27.31	27.88	46.13	2014-06-07 10:30:39
1372	46	46.06	27.25	27.88	46.13	2014-06-07 10:31:39
1373	46	46.06	27.31	27.88	46.19	2014-06-07 10:32:40
1374	46	46.06	27.38	27.88	46.19	2014-06-07 10:33:40
1375	46	46	27.31	27.88	46.19	2014-06-07 10:34:40
1376	46	46.06	27.38	27.88	46.19	2014-06-07 10:35:40
1377	46	46	27.31	27.81	46.19	2014-06-07 10:36:41
1378	46	46	27.38	27.88	46.19	2014-06-07 10:37:41
1379	46	46.06	27.31	27.88	46.19	2014-06-07 10:38:41
1380	46	46.06	27.38	27.88	46.19	2014-06-07 10:39:42
1381	46	46.06	27.31	27.88	46.19	2014-06-07 10:40:42
1382	46	46.06	27.38	27.88	46.19	2014-06-07 10:41:42
1383	46	46.06	27.38	27.94	46.19	2014-06-07 10:42:42
1384	46	46.06	27.38	27.88	46.19	2014-06-07 10:43:43
1385	46	46.06	27.44	27.94	46.19	2014-06-07 10:44:43
1386	46	46.06	27.44	27.88	46.19	2014-06-07 10:45:43
1387	46	46.06	27.44	27.94	46.19	2014-06-07 10:46:44
1388	46.06	46.06	27.44	27.88	46.19	2014-06-07 10:47:44
1389	46.06	46.06	27.44	27.94	46.19	2014-06-07 10:48:44
1390	46.06	46.06	27.44	27.88	46.19	2014-06-07 10:49:44
1391	46	46.06	27.5	27.88	46.19	2014-06-07 10:50:45
1392	46.06	46.06	27.5	27.88	46.19	2014-06-07 10:51:45
1393	46.06	46.06	27.44	27.94	46.19	2014-06-07 10:52:45
1394	46.06	46.06	27.44	27.94	46.19	2014-06-07 10:53:46
1395	46	46.06	27.5	27.88	46.19	2014-06-07 10:54:46
1396	46.06	46.06	27.5	27.88	46.19	2014-06-07 10:55:46
1397	46	46.06	27.5	27.81	46.19	2014-06-07 10:56:46
1398	46.06	46.06	27.5	27.81	46.19	2014-06-07 10:57:47
1399	46.06	46.06	27.44	27.81	46.19	2014-06-07 10:58:47
1400	46	46.13	27.38	27.81	46.19	2014-06-07 10:59:47
1401	46.06	46.06	27.38	27.81	46.19	2014-06-07 11:00:48
1402	46.06	46.06	27.31	27.88	46.19	2014-06-07 11:01:48
1403	46.06	46.06	27.38	27.81	46.19	2014-06-07 11:02:48
1404	46.06	46.06	27.38	27.88	46.19	2014-06-07 11:03:48
1405	46.06	46.06	27.38	27.88	46.19	2014-06-07 11:04:49
1406	46.06	46.06	27.38	27.81	46.19	2014-06-07 11:05:49
1407	46.06	46.06	27.38	27.88	46.19	2014-06-07 11:06:49
1408	46.06	46.06	27.31	27.88	46.19	2014-06-07 11:07:50
1409	46	46.06	27.38	27.88	46.19	2014-06-07 11:08:50
1410	46.06	46.06	27.38	27.88	46.19	2014-06-07 11:09:50
1411	46.06	46.06	27.38	27.88	46.19	2014-06-07 11:10:50
1412	46.06	46.06	27.44	27.88	46.19	2014-06-07 11:11:51
1413	46.06	46.06	27.44	27.88	46.19	2014-06-07 11:12:51
1414	46.06	46.06	27.44	27.94	46.19	2014-06-07 11:13:51
1415	46.06	46.06	27.44	27.94	46.19	2014-06-07 11:14:52
1416	46.06	46.06	27.44	27.94	46.19	2014-06-07 11:15:52
1417	46.06	46.06	27.44	27.94	46.19	2014-06-07 11:16:52
1418	46.06	46.06	27.38	27.94	46.19	2014-06-07 11:17:52
1419	46.06	46.06	27.38	27.94	46.19	2014-06-07 11:18:53
1420	46.06	46.06	27.38	27.94	46.19	2014-06-07 11:19:53
1421	46	46.06	27.44	27.94	46.19	2014-06-07 11:20:53
1422	46.06	46.06	27.44	27.94	46.25	2014-06-07 11:21:54
1423	46.06	46.13	27.44	27.88	46.19	2014-06-07 11:22:54
1424	46.06	46.06	27.44	27.94	46.19	2014-06-07 11:23:54
1425	46.06	46.13	27.44	27.94	46.19	2014-06-07 11:24:54
1426	46.06	46.06	27.44	27.94	46.19	2014-06-07 11:25:55
1427	46.06	46.06	27.44	27.94	46.19	2014-06-07 11:26:55
1428	46.06	46.06	27.44	27.94	46.19	2014-06-07 11:27:55
1429	46.06	46.06	27.44	27.94	46.19	2014-06-07 11:28:56
1430	46.06	46.06	27.44	27.94	46.25	2014-06-07 11:29:56
1431	46.06	46.06	27.44	27.94	46.19	2014-06-07 11:30:56
1432	46.06	46.13	27.44	27.94	46.19	2014-06-07 11:31:56
1433	46.06	46.13	27.44	27.94	46.25	2014-06-07 11:32:57
1434	46.06	46.13	27.44	27.94	46.25	2014-06-07 11:33:57
1435	46.06	46.13	27.44	27.94	46.25	2014-06-07 11:34:57
1436	46.06	46.13	27.38	27.94	46.25	2014-06-07 11:35:58
1437	46.06	46.13	27.38	27.94	46.19	2014-06-07 11:36:58
1438	46.06	46.13	27.38	27.94	46.19	2014-06-07 11:37:58
1439	46.06	46.06	27.38	27.94	46.19	2014-06-07 11:38:58
1440	46.06	46.06	27.38	27.94	46.19	2014-06-07 11:39:59
1441	46.06	46.06	27.38	27.94	46.19	2014-06-07 11:40:59
1442	46.06	46.06	27.44	27.94	46.19	2014-06-07 11:41:59
1443	46.06	46.13	27.38	27.88	46.25	2014-06-07 11:43:00
1444	46.06	46.13	27.44	27.88	46.25	2014-06-07 11:44:00
1445	46.06	46.13	27.44	27.94	46.25	2014-06-07 11:45:00
1446	46.06	46.13	27.5	27.94	46.19	2014-06-07 11:46:00
1447	46.06	46.06	27.56	27.94	46.25	2014-06-07 11:47:01
1448	46.06	46.06	27.56	27.88	46.19	2014-06-07 11:48:01
1449	46.06	46.06	27.56	27.88	46.25	2014-06-07 11:49:01
1450	46.06	46.13	27.56	27.88	46.25	2014-06-07 11:50:02
1451	46.06	46.13	27.5	27.88	46.19	2014-06-07 11:51:02
1452	46.06	46.13	27.5	27.81	46.19	2014-06-07 11:52:02
1453	46.06	46.13	27.5	27.88	46.19	2014-06-07 11:53:02
1454	46.06	46.13	27.56	27.88	46.25	2014-06-07 11:54:03
1455	46.06	46.13	27.56	27.88	46.25	2014-06-07 11:55:03
1456	46.06	46.13	27.56	27.81	46.25	2014-06-07 11:56:03
1457	46.06	46.13	27.56	27.81	46.25	2014-06-07 11:57:04
1458	46.06	46.13	27.5	27.88	46.25	2014-06-07 11:58:04
1459	46.06	46.13	27.56	27.94	46.25	2014-06-07 11:59:04
1460	46.06	46.13	27.63	27.94	46.25	2014-06-07 12:00:04
1461	46.06	46.13	27.56	27.94	46.25	2014-06-07 12:01:05
1462	46.06	46.13	27.56	27.94	46.25	2014-06-07 12:02:05
1463	46.13	46.13	27.56	27.94	46.25	2014-06-07 12:03:05
1464	46.13	46.13	27.5	28.06	46.25	2014-06-07 12:04:06
1465	46.06	46.13	27.56	28.06	46.25	2014-06-07 12:05:06
1466	46.06	46.13	27.56	28.06	46.25	2014-06-07 12:06:06
1467	46.06	46.13	27.56	28.06	46.25	2014-06-07 12:07:06
1468	46.06	46.19	27.56	28.06	46.25	2014-06-07 12:08:07
1469	46.13	46.13	27.56	28.06	46.31	2014-06-07 12:09:07
1470	46.13	46.13	27.56	28.06	46.25	2014-06-07 12:10:07
1471	46.13	46.13	27.56	28.06	46.25	2014-06-07 12:11:08
1472	46.06	46.13	27.56	28.06	46.31	2014-06-07 12:12:08
1473	46.13	46.13	27.56	28.13	46.31	2014-06-07 12:13:08
1474	46.13	46.13	27.56	28.06	46.31	2014-06-07 12:14:08
1475	46.13	46.13	27.63	28.06	46.31	2014-06-07 12:15:09
1476	46.13	46.13	27.63	28	46.31	2014-06-07 12:16:09
1477	46.13	46.19	27.63	28.06	46.31	2014-06-07 12:17:09
1478	46.13	46.19	27.56	28.06	46.31	2014-06-07 12:18:10
1479	46.13	46.19	27.63	28.06	46.25	2014-06-07 12:19:10
1480	46.13	46.19	27.56	28.06	46.31	2014-06-07 12:20:10
1481	46.13	46.19	27.56	28.06	46.31	2014-06-07 12:21:10
1482	46.13	46.19	27.5	28.06	46.31	2014-06-07 12:22:11
1483	46.13	46.19	27.5	28.13	46.31	2014-06-07 12:23:11
1484	46.13	46.19	27.5	28.06	46.31	2014-06-07 12:24:11
1485	46.13	46.19	27.5	28	46.31	2014-06-07 12:25:12
1486	46.13	46.19	27.5	28.06	46.31	2014-06-07 12:26:12
1487	46.13	46.19	27.56	28.06	46.31	2014-06-07 12:27:12
1488	46.19	46.19	27.5	28.13	46.31	2014-06-07 12:28:12
1489	46.13	46.13	27.5	28.13	46.31	2014-06-07 12:29:13
1490	46.13	46.19	27.5	28.06	46.31	2014-06-07 12:30:13
1491	46.19	46.19	27.5	28.06	46.31	2014-06-07 12:31:13
1492	46.19	46.19	27.5	28.06	46.31	2014-06-07 12:32:14
1493	46.13	46.19	27.5	28	46.31	2014-06-07 12:33:14
1494	46.13	46.19	27.5	28	46.31	2014-06-07 12:34:14
1495	46.13	46.19	27.5	28	46.31	2014-06-07 12:35:14
1496	46.13	46.19	27.5	28.06	46.31	2014-06-07 12:36:15
1497	46.19	46.19	27.5	28.06	46.31	2014-06-07 12:37:15
1498	46.13	46.13	27.56	28.13	46.31	2014-06-07 12:38:15
1499	46.13	46.19	27.56	28.13	46.31	2014-06-07 12:39:16
1500	46.13	46.19	27.63	28.06	46.31	2014-06-07 12:40:16
1501	46.19	46.19	27.63	28	46.31	2014-06-07 12:41:16
1502	46.19	46.19	27.69	28	46.31	2014-06-07 12:42:16
1503	46.13	46.19	27.69	28	46.31	2014-06-07 12:43:17
1504	46.13	46.19	27.69	27.94	46.31	2014-06-07 12:44:17
1505	46.19	46.19	27.69	27.94	46.31	2014-06-07 12:45:17
1506	46.19	46.25	27.75	28	46.31	2014-06-07 12:46:18
1507	46.13	46.19	27.75	28	46.31	2014-06-07 12:47:18
1508	46.19	46.19	27.75	28.06	46.31	2014-06-07 12:48:18
1509	46.19	46.13	27.75	28	46.31	2014-06-07 12:49:18
1510	46.19	46.19	27.75	28	46.31	2014-06-07 12:50:19
1511	46.19	46.19	27.75	28	46.31	2014-06-07 12:51:19
1512	46.19	46.19	27.75	28	46.31	2014-06-07 12:52:19
1513	46.19	46.25	27.75	28	46.38	2014-06-07 12:53:20
1514	46.19	46.19	27.75	28.06	46.31	2014-06-07 12:54:20
1515	46.19	46.25	27.81	28.06	46.31	2014-06-07 12:55:20
1516	46.13	46.25	27.81	28.06	46.31	2014-06-07 12:56:20
1517	46.19	46.25	27.75	28.06	46.31	2014-06-07 12:57:21
1518	46.19	46.25	27.75	28.13	46.31	2014-06-07 12:58:21
1519	46.19	46.25	27.75	28.06	46.38	2014-06-07 12:59:21
1520	46.19	46.25	27.75	28.06	46.31	2014-06-07 13:00:22
1521	46.19	46.25	27.81	28.13	46.31	2014-06-07 13:01:22
1522	46.19	46.25	27.75	28.13	46.38	2014-06-07 13:02:22
1523	46.19	46.25	27.81	28.06	46.38	2014-06-07 13:03:22
1524	46.19	46.25	27.81	28.06	46.38	2014-06-07 13:04:23
1525	46.19	46.25	27.81	28.13	46.38	2014-06-07 13:05:23
1526	46.19	46.25	27.81	28.13	46.38	2014-06-07 13:06:23
1527	46.19	46.25	27.81	28.13	46.38	2014-06-07 13:07:24
1528	46.19	46.25	27.81	28.13	46.38	2014-06-07 13:08:24
1529	46.19	46.25	27.75	28.13	46.38	2014-06-07 13:09:24
1530	46.19	46.25	27.81	28.06	46.38	2014-06-07 13:10:24
1531	46.25	46.25	27.75	28.06	46.38	2014-06-07 13:11:25
1532	46.19	46.25	27.75	28.06	46.38	2014-06-07 13:12:25
1533	46.19	46.25	27.75	28.06	46.38	2014-06-07 13:13:25
1534	46.19	46.25	27.75	28	46.38	2014-06-07 13:14:26
1535	46.25	46.25	27.75	28	46.38	2014-06-07 13:15:26
1536	46.19	46.25	27.75	28.06	46.38	2014-06-07 13:16:26
1537	46.25	46.25	27.75	28.06	46.31	2014-06-07 13:17:26
1538	46.19	46.25	27.75	28.06	46.38	2014-06-07 13:18:27
1539	46.25	46.25	27.81	28	46.38	2014-06-07 13:19:27
1540	46.25	46.25	27.81	28.06	46.38	2014-06-07 13:20:27
1541	46.25	46.25	27.81	28	46.44	2014-06-07 13:21:27
1542	46.25	46.25	27.81	28	46.38	2014-06-07 13:22:28
1543	46.19	46.25	27.81	28	46.38	2014-06-07 13:23:28
