cod	c02	c04	tent	tsal	c03	fecha
813	41.25	41.25	26.31	26.44	39.63	2014-06-10 06:00:41
814	41.25	41.25	26.25	26.38	39.63	2014-06-10 06:01:40
815	41.25	41.25	26.31	26.44	39.63	2014-06-10 06:02:39
816	41.25	41.25	26.25	26.44	39.63	2014-06-10 06:03:39
817	41.25	41.25	26.25	26.44	39.63	2014-06-10 06:04:38
818	41.25	41.25	26.25	26.44	39.63	2014-06-10 06:05:37
819	41.25	41.25	26.31	26.44	39.63	2014-06-10 06:06:37
820	41.25	41.25	26.31	26.5	39.63	2014-06-10 06:07:36
821	41.25	41.25	26.31	26.5	39.63	2014-06-10 06:08:35
822	41.25	41.31	26.31	26.5	39.63	2014-06-10 06:09:34
823	41.25	41.25	26.31	26.5	39.63	2014-06-10 06:10:34
824	41.25	41.25	26.31	26.56	39.63	2014-06-10 06:11:33
825	41.19	41.25	26.31	26.5	39.63	2014-06-10 06:12:32
826	41.25	41.25	26.31	26.5	39.63	2014-06-10 06:13:32
827	41.25	41.25	26.31	26.5	39.63	2014-06-10 06:14:31
828	41.25	41.25	26.31	26.44	39.63	2014-06-10 06:15:30
829	41.25	41.25	26.31	26.44	39.63	2014-06-10 06:16:29
830	41.25	41.25	26.31	26.44	39.63	2014-06-10 06:17:29
831	41.25	41.25	26.31	26.44	39.63	2014-06-10 06:18:28
832	41.25	41.25	26.31	26.44	39.63	2014-06-10 06:19:27
833	41.25	41.25	26.31	26.44	39.63	2014-06-10 06:20:27
834	41.25	41.25	26.31	26.44	39.63	2014-06-10 06:21:26
835	41.25	41.25	26.31	26.44	39.63	2014-06-10 06:22:25
836	41.25	41.25	26.25	26.44	39.63	2014-06-10 06:23:24
837	41.25	41.25	26.25	26.38	39.63	2014-06-10 06:24:24
838	41.25	41.25	26.25	26.38	39.63	2014-06-10 06:25:23
839	41.19	41.25	26.25	26.38	39.63	2014-06-10 06:26:22
840	41.19	41.31	26.25	26.38	39.63	2014-06-10 06:27:22
841	41.19	41.25	26.31	26.38	39.63	2014-06-10 06:28:21
842	41.19	41.25	26.25	26.44	39.56	2014-06-10 06:29:20
843	41.25	41.25	26.31	26.38	39.63	2014-06-10 06:30:19
844	41.25	41.25	26.25	26.38	39.56	2014-06-10 06:31:19
845	41.25	41.25	26.31	26.44	39.56	2014-06-10 06:32:18
846	41.25	41.25	26.25	26.38	39.63	2014-06-10 06:33:17
847	41.25	41.25	26.25	26.38	39.56	2014-06-10 06:34:17
848	41.25	41.25	26.25	26.38	39.63	2014-06-10 06:35:16
849	41.25	41.25	26.25	26.38	39.63	2014-06-10 06:36:15
850	41.25	41.31	26.25	26.38	39.63	2014-06-10 06:37:14
851	41.25	41.25	26.25	26.38	39.56	2014-06-10 06:38:14
852	41.19	41.25	26.31	26.38	39.63	2014-06-10 06:39:13
853	41.19	41.25	26.25	26.38	39.63	2014-06-10 06:40:12
854	41.19	41.25	26.25	26.38	39.63	2014-06-10 06:41:12
855	41.19	41.25	26.25	26.38	39.56	2014-06-10 06:42:11
856	41.25	41.25	26.25	26.38	39.56	2014-06-10 06:43:10
857	41.19	41.25	26.25	26.38	39.63	2014-06-10 06:44:09
858	41.19	41.19	26.31	26.38	39.56	2014-06-10 06:45:09
859	41.25	41.25	26.31	26.38	39.56	2014-06-10 06:46:08
860	41.19	41.25	26.25	26.38	39.56	2014-06-10 06:47:07
861	41.25	41.25	26.25	26.38	39.56	2014-06-10 06:48:07
862	41.19	41.25	26.25	26.38	39.56	2014-06-10 06:49:06
863	41.19	41.19	26.25	26.38	39.56	2014-06-10 06:50:05
864	41.19	41.25	26.25	26.38	39.63	2014-06-10 06:51:04
865	41.19	41.25	26.25	26.38	39.56	2014-06-10 06:52:04
866	41.19	41.25	26.31	26.38	39.56	2014-06-10 06:53:03
867	41.19	41.25	26.25	26.38	39.56	2014-06-10 06:54:02
868	41.19	41.25	26.25	26.38	39.56	2014-06-10 06:55:02
869	41.19	41.25	26.25	26.38	39.56	2014-06-10 06:56:01
870	41.19	41.25	26.31	26.44	39.56	2014-06-10 06:57:00
871	41.19	41.25	26.31	26.44	39.56	2014-06-10 06:57:59
872	41.19	41.19	26.25	26.44	39.56	2014-06-10 06:58:59
873	41.19	41.19	26.25	26.44	39.56	2014-06-10 06:59:58
874	41.19	41.25	26.25	26.44	39.56	2014-06-10 07:00:57
875	41.19	41.25	26.31	26.44	39.56	2014-06-10 07:01:57
876	41.19	41.19	26.31	26.5	39.56	2014-06-10 07:02:56
877	41.19	41.19	26.31	26.5	39.56	2014-06-10 07:03:55
878	41.19	41.19	26.31	26.44	39.56	2014-06-10 07:04:54
879	41.19	41.25	26.25	26.44	39.56	2014-06-10 07:05:54
880	41.19	41.25	26.31	26.44	39.56	2014-06-10 07:06:53
881	41.19	41.25	26.31	26.44	39.56	2014-06-10 07:07:52
882	41.19	41.19	26.31	26.44	39.56	2014-06-10 07:08:52
883	41.19	41.25	26.31	26.44	39.56	2014-06-10 07:09:51
884	41.19	41.19	26.25	26.44	39.56	2014-06-10 07:10:50
885	41.19	41.19	26.25	26.38	39.56	2014-06-10 07:11:49
886	41.19	41.19	26.25	26.38	39.56	2014-06-10 07:12:49
887	41.19	41.19	26.25	26.38	39.56	2014-06-10 07:13:48
888	41.19	41.19	26.25	26.38	39.56	2014-06-10 07:14:47
889	41.19	41.19	26.25	26.38	39.56	2014-06-10 07:15:47
890	41.19	41.19	26.25	26.38	39.56	2014-06-10 07:16:46
891	41.19	41.19	26.25	26.38	39.56	2014-06-10 07:17:45
892	41.19	41.19	26.25	26.38	39.56	2014-06-10 07:18:44
893	41.19	41.19	26.25	26.38	39.56	2014-06-10 07:19:44
894	41.19	41.19	26.25	26.38	39.56	2014-06-10 07:20:43
895	41.19	41.25	26.25	26.38	39.56	2014-06-10 07:21:42
896	41.19	41.19	26.25	26.38	39.56	2014-06-10 07:22:42
897	41.19	41.19	26.19	26.38	39.56	2014-06-10 07:23:41
898	41.19	41.19	26.19	26.31	39.56	2014-06-10 07:24:40
899	41.19	41.19	26.25	26.38	39.56	2014-06-10 07:25:39
900	41.19	41.19	26.25	26.31	39.56	2014-06-10 07:26:39
901	41.19	41.19	26.25	26.38	39.56	2014-06-10 07:27:38
902	41.19	41.19	26.25	26.38	39.56	2014-06-10 07:28:37
903	41.19	41.19	26.25	26.38	39.56	2014-06-10 07:29:37
904	41.19	41.19	26.25	26.31	39.56	2014-06-10 07:30:36
905	41.19	41.19	26.25	26.38	39.56	2014-06-10 07:31:35
906	41.19	41.19	26.25	26.38	39.56	2014-06-10 07:32:34
907	41.19	41.19	26.25	26.31	39.56	2014-06-10 07:33:34
908	41.19	41.19	26.25	26.31	39.56	2014-06-10 07:34:33
909	41.19	41.19	26.19	26.31	39.56	2014-06-10 07:35:32
910	41.19	41.19	26.19	26.31	39.56	2014-06-10 07:36:32
911	41.19	41.19	26.19	26.31	39.56	2014-06-10 07:37:31
912	41.19	41.19	26.25	26.31	39.56	2014-06-10 07:38:30
913	41.19	41.19	26.25	26.31	39.56	2014-06-10 07:39:29
914	41.19	41.19	26.25	26.38	39.5	2014-06-10 07:40:29
915	41.19	41.19	26.25	26.38	39.56	2014-06-10 07:41:28
916	41.19	41.19	26.19	26.31	39.5	2014-06-10 07:42:27
917	41.19	41.13	26.25	26.31	39.56	2014-06-10 07:43:26
918	41.19	41.13	26.25	26.38	39.56	2014-06-10 07:44:26
919	41.19	41.19	26.25	26.38	39.56	2014-06-10 07:45:25
920	41.19	41.19	26.25	26.38	39.5	2014-06-10 07:46:24
921	41.13	41.19	26.25	26.31	39.5	2014-06-10 07:47:24
922	41.13	41.19	26.25	26.31	39.56	2014-06-10 07:48:23
923	41.19	41.19	26.25	26.38	39.5	2014-06-10 07:49:22
924	41.13	41.19	26.19	26.31	39.5	2014-06-10 07:50:21
925	41.19	41.19	26.25	26.31	39.5	2014-06-10 07:51:21
926	41.19	41.19	26.19	26.31	39.5	2014-06-10 07:52:20
927	41.13	41.19	26.25	26.38	39.5	2014-06-10 07:53:19
928	41.13	41.19	26.25	26.38	39.5	2014-06-10 07:54:19
929	41.13	41.19	26.25	26.38	39.5	2014-06-10 07:55:18
930	41.13	41.19	26.25	26.38	39.5	2014-06-10 07:56:17
931	41.19	41.19	26.25	26.38	39.56	2014-06-10 07:57:16
932	41.13	41.19	26.25	26.38	39.5	2014-06-10 07:58:16
933	41.13	41.19	26.25	26.38	39.5	2014-06-10 07:59:15
934	41.13	41.19	26.25	26.38	39.5	2014-06-10 08:00:14
935	41.13	41.13	26.25	26.38	39.5	2014-06-10 08:01:14
936	41.13	41.13	26.25	26.38	39.5	2014-06-10 08:02:13
937	41.13	41.13	26.19	26.38	39.5	2014-06-10 08:03:12
938	41.13	41.13	26.19	26.38	39.5	2014-06-10 08:04:11
939	41.13	41.19	26.19	26.38	39.5	2014-06-10 08:05:11
940	41.13	41.19	26.19	26.38	39.5	2014-06-10 08:06:10
941	41.13	41.19	26.19	26.38	39.5	2014-06-10 08:07:09
942	41.13	41.13	26.19	26.38	39.5	2014-06-10 08:08:09
943	41.13	41.19	26.19	26.31	39.5	2014-06-10 08:09:08
944	41.13	41.19	26.25	26.31	39.5	2014-06-10 08:10:07
945	41.13	41.13	26.25	26.31	39.5	2014-06-10 08:11:06
946	41.13	41.19	26.19	26.31	39.5	2014-06-10 08:12:06
947	41.13	41.19	26.25	26.31	39.5	2014-06-10 08:13:05
948	41.13	41.19	26.19	26.31	39.5	2014-06-10 08:14:04
949	41.13	41.19	26.25	26.38	39.5	2014-06-10 08:15:04
950	41.13	41.19	26.19	26.31	39.5	2014-06-10 08:16:03
951	41.13	41.19	26.19	26.31	39.5	2014-06-10 08:17:02
952	41.13	41.13	26.19	26.38	39.5	2014-06-10 08:18:01
953	41.13	41.13	26.19	26.38	39.5	2014-06-10 08:19:01
954	41.13	41.13	26.19	26.38	39.5	2014-06-10 08:20:00
955	41.13	41.19	26.19	26.31	39.5	2014-06-10 08:20:59
956	41.13	41.19	26.19	26.31	39.5	2014-06-10 08:21:59
957	41.13	41.13	26.19	26.31	39.5	2014-06-10 08:22:58
958	41.13	41.13	26.19	26.31	39.5	2014-06-10 08:23:57
959	41.19	41.13	26.25	26.38	39.5	2014-06-10 08:24:56
960	41.19	41.13	26.25	26.38	39.5	2014-06-10 08:25:56
961	41.19	41.13	26.19	26.38	39.5	2014-06-10 08:26:55
962	41.13	41.13	26.25	26.31	39.5	2014-06-10 08:27:54
963	41.13	41.13	26.25	26.31	39.5	2014-06-10 08:28:54
964	41.13	41.13	26.25	26.31	39.5	2014-06-10 08:29:53
965	41.13	41.19	26.25	26.38	39.5	2014-06-10 08:30:52
966	41.13	41.13	26.25	26.31	39.5	2014-06-10 08:31:51
967	41.13	41.19	26.25	26.38	39.5	2014-06-10 08:32:51
968	41.13	41.19	26.19	26.31	39.5	2014-06-10 08:33:50
969	41.13	41.19	26.19	26.31	39.5	2014-06-10 08:34:49
970	41.13	41.19	26.19	26.31	39.5	2014-06-10 08:35:49
971	41.13	41.13	26.25	26.38	39.5	2014-06-10 08:36:48
972	41.13	41.19	26.19	26.31	39.5	2014-06-10 08:37:47
973	41.13	41.13	26.19	26.31	39.5	2014-06-10 08:38:46
974	41.13	41.19	26.19	26.31	39.5	2014-06-10 08:39:46
975	41.13	41.13	26.19	26.31	39.5	2014-06-10 08:40:45
976	41.13	41.13	26.19	26.31	39.5	2014-06-10 08:41:44
977	41.13	41.13	26.19	26.31	39.5	2014-06-10 08:42:44
978	41.13	41.13	26.25	26.31	39.5	2014-06-10 08:43:43
979	41.13	41.13	26.19	26.38	39.5	2014-06-10 08:44:42
980	41.13	41.13	26.19	26.38	39.5	2014-06-10 08:45:41
981	41.13	41.19	26.19	26.38	39.5	2014-06-10 08:46:41
982	41.13	41.13	26.25	26.38	39.5	2014-06-10 08:47:40
983	41.13	41.13	26.25	26.31	39.5	2014-06-10 08:48:39
984	41.13	41.13	26.19	26.31	39.5	2014-06-10 08:49:39
985	41.13	41.13	26.19	26.31	39.5	2014-06-10 08:50:38
986	41.13	41.13	26.19	26.38	39.5	2014-06-10 08:51:37
987	41.13	41.13	26.25	26.38	39.5	2014-06-10 08:52:36
988	41.13	41.13	26.25	26.38	39.5	2014-06-10 08:53:36
989	41.13	41.13	26.25	26.38	39.5	2014-06-10 08:54:35
990	41.13	41.13	26.19	26.31	39.5	2014-06-10 08:55:34
991	41.13	41.13	26.25	26.38	39.5	2014-06-10 08:56:34
992	41.13	41.13	26.25	26.44	39.5	2014-06-10 08:57:33
993	41.13	41.13	26.25	26.44	39.5	2014-06-10 08:58:32
994	41.13	41.13	26.25	26.44	39.5	2014-06-10 08:59:31
995	41.13	41.13	26.25	26.38	39.5	2014-06-10 09:00:31
996	41.13	41.13	26.25	26.38	39.5	2014-06-10 09:01:30
997	41.13	41.13	26.25	26.44	39.5	2014-06-10 09:02:29
998	41.13	41.13	26.25	26.5	39.5	2014-06-10 09:03:29
999	41.13	41.13	26.19	26.5	39.5	2014-06-10 09:04:28
1000	41.13	41.13	26.25	26.56	39.5	2014-06-10 09:05:27
1001	41.13	41.13	26.25	26.5	39.5	2014-06-10 09:06:26
1002	41.13	41.13	26.25	26.44	39.5	2014-06-10 09:07:26
1003	41.13	41.13	26.25	26.44	39.5	2014-06-10 09:08:25
1004	41.13	41.13	26.25	26.44	39.5	2014-06-10 09:09:24
1005	41.13	41.13	26.25	26.38	39.5	2014-06-10 09:10:24
1006	41.13	41.13	26.25	26.38	39.5	2014-06-10 09:11:23
1007	41.13	41.19	26.25	26.44	39.5	2014-06-10 09:12:22
1008	41.13	41.13	26.25	26.44	39.5	2014-06-10 09:13:21
1009	41.13	41.13	26.25	26.38	39.44	2014-06-10 09:14:21
1010	41.13	41.13	26.25	26.44	39.5	2014-06-10 09:15:20
1011	41.13	41.19	26.25	26.44	39.5	2014-06-10 09:16:19
1012	41.13	41.19	26.25	26.44	39.5	2014-06-10 09:17:19
1013	41.13	41.13	26.25	26.38	39.5	2014-06-10 09:18:18
1014	41.13	41.13	26.31	26.44	39.5	2014-06-10 09:19:17
1015	41.13	41.13	26.31	26.44	39.5	2014-06-10 09:20:16
1016	41.13	41.19	26.25	26.44	39.5	2014-06-10 09:21:16
1017	41.13	41.19	26.25	26.38	39.5	2014-06-10 09:22:15
1018	41.13	41.13	26.25	26.38	39.5	2014-06-10 09:23:14
1019	41.13	41.19	26.25	26.44	39.5	2014-06-10 09:24:14
1020	41.13	41.13	26.25	26.44	39.5	2014-06-10 09:25:13
1021	41.13	41.19	26.25	26.44	39.5	2014-06-10 09:26:12
1022	41.13	41.13	26.25	26.44	39.5	2014-06-10 09:27:11
1023	41.13	41.13	26.25	26.44	39.5	2014-06-10 09:28:11
1024	41.13	41.13	26.25	26.44	39.5	2014-06-10 09:29:10
1025	41.13	41.13	26.25	26.38	39.5	2014-06-10 09:30:09
1026	41.13	41.13	26.25	26.44	39.5	2014-06-10 09:31:09
1027	41.13	41.13	26.25	26.38	39.5	2014-06-10 09:32:08
1028	41.13	41.19	26.31	26.44	39.5	2014-06-10 09:33:07
1029	41.13	41.19	26.31	26.44	39.5	2014-06-10 09:34:06
1030	41.19	41.19	26.25	26.44	39.5	2014-06-10 09:35:06
1031	41.13	41.19	26.25	26.44	39.5	2014-06-10 09:36:05
1032	41.13	41.19	26.25	26.44	39.5	2014-06-10 09:37:04
1033	41.13	41.13	26.31	26.44	39.5	2014-06-10 09:38:04
1034	41.19	41.19	26.31	26.44	39.5	2014-06-10 09:39:03
1035	41.19	41.13	26.31	26.44	39.5	2014-06-10 09:40:02
1036	41.19	41.19	26.31	26.44	39.5	2014-06-10 09:41:01
1037	41.13	41.19	26.31	26.44	39.5	2014-06-10 09:42:01
1038	41.13	41.13	26.31	26.44	39.5	2014-06-10 09:43:00
1039	41.13	41.13	26.31	26.44	39.5	2014-06-10 09:43:59
1040	41.13	41.13	26.31	26.44	39.5	2014-06-10 09:44:59
1041	41.19	41.19	26.31	26.44	39.5	2014-06-10 09:45:58
1042	41.13	41.19	26.31	26.44	39.5	2014-06-10 09:46:57
1043	41.19	41.19	26.31	26.44	39.5	2014-06-10 09:47:56
1044	41.13	41.19	26.31	26.44	39.5	2014-06-10 09:48:56
1045	41.19	41.19	26.38	26.44	39.5	2014-06-10 09:49:55
1046	41.19	41.19	26.31	26.5	39.5	2014-06-10 09:50:54
1047	41.19	41.19	26.31	26.5	39.5	2014-06-10 09:51:54
1048	41.19	41.13	26.31	26.44	39.5	2014-06-10 09:52:53
1049	41.13	41.19	26.38	26.5	39.5	2014-06-10 09:53:52
1050	41.19	41.13	26.31	26.5	39.5	2014-06-10 09:54:51
1051	41.19	41.19	26.31	26.44	39.5	2014-06-10 09:55:51
1052	41.13	41.19	26.31	26.5	39.5	2014-06-10 09:56:50
1053	41.13	41.19	26.31	26.5	39.5	2014-06-10 09:57:49
1054	41.13	41.19	26.31	26.5	39.5	2014-06-10 09:58:49
1055	41.13	41.19	26.38	26.5	39.5	2014-06-10 09:59:48
1056	41.13	41.19	26.38	26.44	39.56	2014-06-10 10:00:47
1057	41.19	41.19	26.38	26.5	39.5	2014-06-10 10:01:46
1058	41.13	41.19	26.38	26.5	39.5	2014-06-10 10:02:46
1059	41.13	41.19	26.31	26.44	39.5	2014-06-10 10:03:45
1060	41.13	41.19	26.31	26.44	39.5	2014-06-10 10:04:44
1061	41.19	41.19	26.31	26.44	39.5	2014-06-10 10:05:44
1062	41.13	41.19	26.31	26.44	39.5	2014-06-10 10:06:43
1063	41.13	41.19	26.31	26.5	39.5	2014-06-10 10:07:42
1064	41.13	41.19	26.31	26.5	39.5	2014-06-10 10:08:41
1065	41.13	41.19	26.31	26.44	39.5	2014-06-10 10:09:41
1066	41.19	41.19	26.31	26.44	39.5	2014-06-10 10:10:40
1067	41.19	41.19	26.31	26.5	39.5	2014-06-10 10:11:39
1068	41.13	41.19	26.31	26.44	39.5	2014-06-10 10:12:39
1069	41.13	41.19	26.31	26.44	39.5	2014-06-10 10:13:38
1070	41.13	41.19	26.31	26.44	39.56	2014-06-10 10:14:37
1071	41.13	41.19	26.31	26.5	39.5	2014-06-10 10:15:36
1072	41.19	41.13	26.38	26.44	39.56	2014-06-10 10:16:36
1073	41.19	41.13	26.38	26.5	39.5	2014-06-10 10:17:35
1074	41.19	41.19	26.31	26.44	39.5	2014-06-10 10:18:34
1075	41.19	41.19	26.31	26.44	39.5	2014-06-10 10:19:34
1076	41.19	41.19	26.31	26.44	39.56	2014-06-10 10:20:33
1077	41.19	41.19	26.31	26.44	39.5	2014-06-10 10:21:32
1078	41.19	41.13	26.31	26.5	39.5	2014-06-10 10:22:31
1079	41.19	41.19	26.31	26.44	39.5	2014-06-10 10:23:31
1080	41.19	41.19	26.31	26.5	39.5	2014-06-10 10:24:30
1081	41.19	41.19	26.31	26.44	39.5	2014-06-10 10:25:29
1082	41.19	41.19	26.38	26.5	39.56	2014-06-10 10:26:29
1083	41.19	41.19	26.38	26.44	39.5	2014-06-10 10:27:28
1084	41.13	41.19	26.31	26.44	39.5	2014-06-10 10:28:27
1085	41.19	41.19	26.38	26.5	39.5	2014-06-10 10:29:26
1086	41.19	41.19	26.38	26.5	39.5	2014-06-10 10:30:26
1087	41.19	41.19	26.38	26.5	39.5	2014-06-10 10:31:25
1088	41.19	41.19	26.38	26.5	39.56	2014-06-10 10:32:24
1089	41.19	41.19	26.38	26.5	39.5	2014-06-10 10:33:24
1090	41.13	41.19	26.31	26.5	39.5	2014-06-10 10:34:23
1091	41.13	41.13	26.38	26.5	39.56	2014-06-10 10:35:22
1092	41.19	41.13	26.38	26.5	39.5	2014-06-10 10:36:21
1093	41.19	41.19	26.38	26.5	39.56	2014-06-10 10:37:21
1094	41.19	41.19	26.38	26.5	39.5	2014-06-10 10:38:20
1095	41.13	41.19	26.38	26.5	39.5	2014-06-10 10:39:19
1096	41.13	41.19	26.38	26.5	39.5	2014-06-10 10:40:19
1097	41.19	41.19	26.38	26.5	39.5	2014-06-10 10:41:18
1098	41.19	41.19	26.38	26.5	39.5	2014-06-10 10:42:17
1099	41.19	41.19	26.38	26.5	39.5	2014-06-10 10:43:16
1100	41.13	41.19	26.31	26.63	39.56	2014-06-10 10:44:16
1101	41.13	41.13	26.31	26.56	39.5	2014-06-10 10:45:15
1102	41.19	41.19	26.31	26.63	39.56	2014-06-10 10:46:14
1103	41.19	41.19	26.38	26.56	39.56	2014-06-10 10:47:14
1104	41.13	41.19	26.38	26.63	39.5	2014-06-10 10:48:13
1105	41.13	41.19	26.31	26.63	39.5	2014-06-10 10:49:12
1106	41.19	41.19	26.31	26.56	39.5	2014-06-10 10:50:11
1107	41.19	41.19	26.38	26.56	39.56	2014-06-10 10:51:11
1108	41.19	41.19	26.38	26.56	39.5	2014-06-10 10:52:10
1109	41.19	41.19	26.38	26.56	39.56	2014-06-10 10:53:09
1110	41.19	41.19	26.44	26.56	39.56	2014-06-10 10:54:09
1111	41.19	41.19	26.44	26.56	39.5	2014-06-10 10:55:08
1112	41.19	41.19	26.44	26.56	39.56	2014-06-10 10:56:07
1113	41.19	41.19	26.44	26.56	39.56	2014-06-10 10:57:06
1114	41.19	41.19	26.44	26.56	39.56	2014-06-10 10:58:06
1115	41.19	41.19	26.5	26.63	39.56	2014-06-10 10:59:05
1116	41.19	41.19	26.5	26.63	39.56	2014-06-10 11:00:04
1117	41.19	41.19	26.5	26.63	39.56	2014-06-10 11:01:04
1118	41.19	41.13	26.5	26.63	39.56	2014-06-10 11:02:03
1119	41.19	41.19	26.5	26.63	39.56	2014-06-10 11:03:02
1120	41.19	41.19	26.5	26.63	39.56	2014-06-10 11:04:01
1121	41.19	41.19	26.5	26.69	39.56	2014-06-10 11:05:01
1122	41.25	41.19	26.5	26.63	39.56	2014-06-10 11:06:00
1123	41.19	41.19	26.5	26.69	39.56	2014-06-10 11:06:59
1124	41.25	41.19	26.56	26.63	39.56	2014-06-10 11:07:59
1125	41.19	41.19	26.56	26.69	39.56	2014-06-10 11:08:58
1126	41.19	41.19	26.56	26.69	39.56	2014-06-10 11:09:57
1127	41.25	41.25	26.56	26.69	39.56	2014-06-10 11:10:56
1128	41.25	41.19	26.56	26.69	39.56	2014-06-10 11:11:56
1129	41.19	41.25	26.56	26.75	39.56	2014-06-10 11:12:55
1130	41.25	41.25	26.56	26.69	39.63	2014-06-10 11:13:54
1131	41.25	41.25	26.56	26.75	39.56	2014-06-10 11:14:53
1132	41.25	41.25	26.56	26.75	39.56	2014-06-10 11:15:53
1133	41.25	41.25	26.63	26.81	39.56	2014-06-10 11:16:52
1134	41.25	41.25	26.63	26.81	39.56	2014-06-10 11:17:51
1135	41.25	41.25	26.63	26.81	39.63	2014-06-10 11:18:51
1136	41.25	41.25	26.63	26.75	39.56	2014-06-10 11:19:50
1137	41.25	41.25	26.63	26.75	39.63	2014-06-10 11:20:49
1138	41.25	41.25	26.63	26.75	39.63	2014-06-10 11:21:48
1139	41.25	41.25	26.63	26.75	39.63	2014-06-10 11:22:48
1140	41.25	41.25	26.63	26.75	39.63	2014-06-10 11:23:47
1141	41.25	41.25	26.56	26.88	39.63	2014-06-10 11:24:46
1142	41.25	41.25	26.63	26.81	39.63	2014-06-10 11:25:46
1143	41.25	41.25	26.63	26.81	39.63	2014-06-10 11:26:45
1144	41.25	41.25	26.63	26.81	39.63	2014-06-10 11:27:44
1145	41.25	41.25	26.63	26.88	39.63	2014-06-10 11:28:44
1146	41.25	41.25	26.69	26.88	39.63	2014-06-10 11:29:43
1147	41.25	41.25	26.69	26.88	39.63	2014-06-10 11:30:42
1148	41.25	41.25	26.69	26.88	39.63	2014-06-10 11:31:41
1149	41.25	41.25	26.69	26.88	39.63	2014-06-10 11:32:41
1150	41.31	41.31	26.69	26.88	39.63	2014-06-10 11:33:40
1151	41.25	41.31	26.75	26.88	39.63	2014-06-10 11:34:39
1152	41.25	41.31	26.75	26.94	39.63	2014-06-10 11:35:38
1153	41.25	41.31	26.75	27	39.63	2014-06-10 11:36:38
1154	41.25	41.31	26.81	27.06	39.69	2014-06-10 11:37:37
1155	41.31	41.25	26.75	27	39.63	2014-06-10 11:38:36
1156	41.31	41.31	26.81	27	39.69	2014-06-10 11:39:36
1157	41.31	41.31	26.81	27	39.63	2014-06-10 11:40:35
1158	41.31	41.31	26.81	27.06	39.69	2014-06-10 11:41:34
1159	41.31	41.25	26.81	27	39.69	2014-06-10 11:42:33
1160	41.25	41.31	26.81	26.94	39.63	2014-06-10 11:43:33
1161	41.31	41.31	26.81	27	39.69	2014-06-10 11:44:32
1162	41.31	41.31	26.81	27.06	39.69	2014-06-10 11:45:31
1163	41.31	41.31	26.81	27.06	39.69	2014-06-10 11:46:31
1164	41.31	41.31	26.81	27	39.69	2014-06-10 11:47:30
1165	41.31	41.25	26.88	27	39.69	2014-06-10 11:48:29
1166	41.31	41.31	26.88	27	39.63	2014-06-10 11:49:28
1167	41.31	41.31	26.81	27.13	39.69	2014-06-10 11:50:28
1168	41.31	41.31	26.81	27.06	39.69	2014-06-10 11:51:27
1169	41.31	41.31	26.81	27.13	39.69	2014-06-10 11:52:26
1170	41.31	41.38	26.88	27.13	39.69	2014-06-10 11:53:26
1171	41.31	41.31	26.81	27.13	39.69	2014-06-10 11:54:25
1172	41.31	41.31	26.88	27.13	39.69	2014-06-10 11:55:24
1173	41.38	41.31	26.88	27.19	39.69	2014-06-10 11:56:23
1174	41.38	41.31	26.94	27.19	39.69	2014-06-10 11:57:23
1175	41.38	41.38	26.94	27.13	39.69	2014-06-10 11:58:22
1176	41.38	41.38	26.94	27.13	39.69	2014-06-10 11:59:21
1177	41.38	41.38	26.94	27.13	39.69	2014-06-10 12:00:21
1178	41.38	41.31	26.94	27.06	39.69	2014-06-10 12:01:20
1179	41.38	41.31	26.88	27.06	39.69	2014-06-10 12:02:19
1180	41.38	41.31	26.94	27.06	39.69	2014-06-10 12:03:18
1181	41.38	41.31	26.88	27.13	39.69	2014-06-10 12:04:18
1182	41.38	41.38	26.88	27.19	39.69	2014-06-10 12:05:17
1183	41.38	41.38	26.88	27.13	39.75	2014-06-10 12:06:16
1184	41.38	41.38	26.88	27.13	39.75	2014-06-10 12:07:16
1185	41.38	41.38	26.94	27.13	39.75	2014-06-10 12:08:15
1186	41.38	41.38	26.94	27.19	39.75	2014-06-10 12:09:14
1187	41.38	41.38	26.94	27.19	39.75	2014-06-10 12:10:13
1188	41.38	41.38	27	27.19	39.75	2014-06-10 12:11:13
1189	41.38	41.38	26.94	27.19	39.75	2014-06-10 12:12:12
1190	41.38	41.38	26.94	27.31	39.75	2014-06-10 12:13:11
1191	41.44	41.44	26.88	27.25	39.75	2014-06-10 12:14:11
1192	41.44	41.44	26.81	27.25	39.75	2014-06-10 12:15:10
1193	41.44	41.38	26.94	27.25	39.75	2014-06-10 12:16:09
1194	41.44	41.44	26.94	27.19	39.75	2014-06-10 12:17:08
1195	41.44	41.44	27	27.19	39.81	2014-06-10 12:18:08
1196	41.44	41.44	27	27.13	39.81	2014-06-10 12:19:07
1197	41.44	41.44	27	27.13	39.75	2014-06-10 12:20:06
1198	41.44	41.44	26.94	27.19	39.81	2014-06-10 12:21:06
1199	41.44	41.44	27	27.19	39.81	2014-06-10 12:22:05
1200	41.44	41.44	27	27.13	39.81	2014-06-10 12:23:04
1201	41.44	41.38	27	27.13	39.81	2014-06-10 12:24:03
1202	41.44	41.38	27	27.13	39.81	2014-06-10 12:25:03
1203	41.44	41.44	27	27.13	39.81	2014-06-10 12:26:02
1204	41.44	41.44	27	27.13	39.81	2014-06-10 12:27:01
1205	41.44	41.44	27	27.13	39.81	2014-06-10 12:28:01
1206	41.44	41.44	27.06	27.13	39.81	2014-06-10 12:29:00
